flat,top_school,top_school_dist,num_top_school_2km
50 HOY FATT RD,Radin Mas Primary School,2.0132746811649205,0
114 DEPOT RD,Radin Mas Primary School,2.069705526118042,0
66 TELOK BLANGAH DR,Radin Mas Primary School,1.622494264016558,1
6A BOON TIONG RD,River Valley Primary School,0.9646141898514515,2
12 CANTONMENT CL,Radin Mas Primary School,1.7683432814524551,1
81 REDHILL LANE,Radin Mas Primary School,1.508709004505135,2
75C REDHILL RD,Radin Mas Primary School,1.787211736485898,1
16 CANTONMENT CL,Radin Mas Primary School,1.7924415208983477,1
106A DEPOT RD,Radin Mas Primary School,1.5987039260742335,1
83 REDHILL LANE,Radin Mas Primary School,1.4192613685287834,1
77A REDHILL RD,Radin Mas Primary School,1.6658864060132224,1
118C JLN MEMBINA,Radin Mas Primary School,0.8323522950718192,2
19 JLN MEMBINA,Radin Mas Primary School,1.1962263050053878,2
95 HAVELOCK RD,River Valley Primary School,0.7231151134998736,2
9 CANTONMENT CL,Radin Mas Primary School,1.6719282094450907,1
75A REDHILL RD,Radin Mas Primary School,1.7550410145759718,1
106 SPOTTISWOODE PK RD,Radin Mas Primary School,1.109164734415189,1
8B BOON TIONG RD,River Valley Primary School,1.0161578577612056,2
119B KIM TIAN RD,Radin Mas Primary School,0.7661352298887293,2
87 TELOK BLANGAH HTS,Radin Mas Primary School,1.797535506715592,1
75B REDHILL RD,Radin Mas Primary School,1.75813803476382,1
103 SPOTTISWOODE PK RD,Radin Mas Primary School,1.2348401991184281,1
7 KIM TIAN PL,Radin Mas Primary School,0.9949749126970789,2
14 JLN BT MERAH,Radin Mas Primary School,2.328968469869212,0
6B BOON TIONG RD,River Valley Primary School,1.0234263564538988,2
73A REDHILL RD,Radin Mas Primary School,1.654550995601747,1
131B KIM TIAN RD,Radin Mas Primary School,0.8067472354789785,2
76A REDHILL RD,Radin Mas Primary School,1.7264106508851487,1
105 GANGSA RD,Zhenghua Primary School,0.22012602903282344,3
118 PENDING RD,Zhenghua Primary School,0.31788499436238893,3
143 PETIR RD,Bukit Panjang Primary School,0.3804281499038609,3
206 PETIR RD,Bukit Panjang Primary School,0.5275266039778855,3
482 SEGAR RD,West Spring Primary School,0.679133956033393,3
241 BT PANJANG RING RD,Zhenghua Primary School,0.285249694416753,3
510 JELAPANG RD,West Spring Primary School,0.37171522232240944,3
518 JELAPANG RD,West Spring Primary School,0.2784058855322604,3
250 BANGKIT RD,Zhenghua Primary School,0.503106477020432,3
501 JELAPANG RD,Zhenghua Primary School,0.45956238864461507,3
613 BT PANJANG RING RD,West Spring Primary School,0.7612947236065991,4
502 JELAPANG RD,Zhenghua Primary School,0.5420126992574179,3
516 JELAPANG RD,West Spring Primary School,0.2494990422594454,3
227 PENDING RD,Bukit Panjang Primary School,0.2757969387375609,3
541 BT PANJANG RING RD,Zhenghua Primary School,0.72428946472033,4
471 SEGAR RD,West Spring Primary School,0.756288858115616,3
521 JELAPANG RD,West Spring Primary School,0.23155614113928244,3
214 PETIR RD,Bukit Panjang Primary School,0.6272193156772989,3
467 SEGAR RD,West Spring Primary School,0.8876452850195604,3
473 SEGAR RD,West Spring Primary School,0.6752822929976325,3
616 SENJA RD,West Spring Primary School,0.7564645805063278,4
614 SENJA RD,West Spring Primary School,0.8028301278253837,4
113 PENDING RD,Zhenghua Primary School,0.12914864491412342,3
531 JELAPANG RD,West Spring Primary School,0.4823233875881313,3
177 LOMPANG RD,Zhenghua Primary School,0.45022261347720377,3
472 SEGAR RD,West Spring Primary School,0.7295514124056196,3
474 SEGAR RD,West Spring Primary School,0.6949146249341133,3
520 JELAPANG RD,West Spring Primary School,0.33066360284474444,3
652 SENJA LINK,West Spring Primary School,0.3418526748829332,3
424 FAJAR RD,West Spring Primary School,0.5267164818996724,3
410 SAUJANA RD,Zhenghua Primary School,0.3941934454981703,3
476 SEGAR RD,West Spring Primary School,0.7491920330853352,3
505 JELAPANG RD,Zhenghua Primary School,0.5492910802642595,3
624 SENJA RD,West Spring Primary School,0.600232411377506,4
163 GANGSA RD,Bukit Panjang Primary School,0.6209559983332567,3
603 SENJA RD,Zhenghua Primary School,0.8281518255993606,4
611 BT PANJANG RING RD,West Spring Primary School,0.7823564995322584,4
650 SENJA LINK,West Spring Primary School,0.4259439820554126,4
176 LOMPANG RD,Zhenghua Primary School,0.3834054588341587,3
465 SEGAR RD,West Spring Primary School,0.7736218461820551,3
629 SENJA RD,West Spring Primary School,0.8344376094254128,4
164 GANGSA RD,Bukit Panjang Primary School,0.5908144121422183,3
625 SENJA RD,West Spring Primary School,0.7738622451136381,4
154 GANGSA RD,Bukit Panjang Primary School,0.4927529342026689,3
610 SENJA RD,West Spring Primary School,0.8664382753272802,4
138 PETIR RD,Bukit Panjang Primary School,0.11627199448826932,3
239 BT PANJANG RING RD,Zhenghua Primary School,0.21238609514405662,3
184 JELEBU RD,Zhenghua Primary School,0.7651370941059714,4
124 PENDING RD,Zhenghua Primary School,0.34957441756010793,3
107 GANGSA RD,Zhenghua Primary School,0.33699257060062077,3
147 GANGSA RD,Bukit Panjang Primary School,0.5072291553961275,3
172 GANGSA RD,Zhenghua Primary School,0.2947387702080835,3
180 LOMPANG RD,Zhenghua Primary School,0.5108316043385928,3
528 JELAPANG RD,West Spring Primary School,0.5182730928910267,3
532 JELAPANG RD,West Spring Primary School,0.5216652596509127,3
4 TOH YI DR,Pei Hwa Presbyterian Primary School,0.1782798230894551,1
16 TOH YI DR,Pei Hwa Presbyterian Primary School,0.41730947409229063,2
12 TOH YI DR,Pei Hwa Presbyterian Primary School,0.38260267458874747,1
6 TOH YI DR,Pei Hwa Presbyterian Primary School,0.11301775401494814,1
9 TOH YI DR,Pei Hwa Presbyterian Primary School,0.2867600079355026,1
640 ROWELL RD,Anglo-Chinese School (Junior),1.4795700631824458,1
668 CHANDER RD,Anglo-Chinese School (Junior),1.1213356044746479,1
5 TG PAGAR PLAZA,Radin Mas Primary School,2.099071543634307,0
271 QUEEN ST,Anglo-Chinese School (Junior),1.6664384179269918,1
671A KLANG LANE,Anglo-Chinese School (Junior),1.1713318016404806,1
533 UPP CROSS ST,River Valley Primary School,1.4887305005167177,1
53 CHIN SWEE RD,River Valley Primary School,0.9451370729134845,1
262 WATERLOO ST,Anglo-Chinese School (Junior),1.6543063053769784,2
672A KLANG LANE,Anglo-Chinese School (Junior),1.2270001722157589,1
8 TG PAGAR PLAZA,River Valley Primary School,2.0210196794555193,0
232 BAIN ST,Anglo-Chinese School (Junior),1.9037693309290746,2
16 TECK WHYE LANE,South View Primary School,1.0256609682373299,4
5 TECK WHYE AVE,South View Primary School,0.8127107493241006,4
3 TECK WHYE AVE,South View Primary School,0.7015232265231093,3
115 TECK WHYE LANE,South View Primary School,0.623914673479637,1
6 TECK WHYE AVE,South View Primary School,0.8405335756757952,4
26 TECK WHYE LANE,South View Primary School,1.1443009574907173,4
111 TECK WHYE LANE,South View Primary School,0.772035864363406,3
114 TECK WHYE LANE,South View Primary School,0.6043304468951538,1
110 TECK WHYE LANE,South View Primary School,0.741063110514142,2
20 TECK WHYE LANE,South View Primary School,0.8313929083448554,4
445 CHOA CHU KANG AVE 4,South View Primary School,1.0434200036413706,1
116 TECK WHYE LANE,South View Primary School,0.6663675085086255,3
106 TECK WHYE LANE,South View Primary School,0.8466482685336961,4
122 TECK WHYE LANE,South View Primary School,0.4884491122064115,1
113 TECK WHYE LANE,South View Primary School,0.660648048735143,1
427 CHOA CHU KANG AVE 4,South View Primary School,0.7298846664927731,1
685C CHOA CHU KANG CRES,South View Primary School,2.4283395933233773,0
472 CHOA CHU KANG AVE 3,South View Primary School,1.0129586256549485,1
152 JLN TECK WHYE,Zhenghua Primary School,1.2589974135216893,4
686C CHOA CHU KANG CRES,West Spring Primary School,2.5498651852529917,0
484D CHOA CHU KANG AVE 5,South View Primary School,1.217441770920436,1
505 CHOA CHU KANG ST 51,South View Primary School,0.9395001581854214,1
289 CHOA CHU KANG AVE 3,South View Primary School,0.6632258126060054,1
486 CHOA CHU KANG AVE 5,South View Primary School,1.1183239854023,1
658 CHOA CHU KANG CRES,South View Primary School,2.1365710724017437,0
296 CHOA CHU KANG AVE 2,South View Primary School,0.7734331074306778,1
459 CHOA CHU KANG AVE 4,South View Primary School,1.299144887141143,1
206 CHOA CHU KANG CTRL,South View Primary School,0.2549070393897243,1
446 CHOA CHU KANG AVE 4,South View Primary School,1.0496776178807818,1
295 CHOA CHU KANG AVE 2,South View Primary School,0.7062033059917088,1
485A CHOA CHU KANG AVE 5,South View Primary School,1.1758051606717537,1
210 CHOA CHU KANG CTRL,South View Primary School,0.20636419165961462,1
668 CHOA CHU KANG CRES,South View Primary School,2.2484362721859203,0
237 CHOA CHU KANG CTRL,South View Primary School,0.3321525957867728,1
618 CHOA CHU KANG NTH 7,South View Primary School,2.0674622771607307,0
463 CHOA CHU KANG AVE 4,South View Primary School,1.3025559059660512,1
451 CHOA CHU KANG AVE 4,South View Primary School,1.1957717959378036,1
229 CHOA CHU KANG CTRL,South View Primary School,0.11246250391634585,1
681 CHOA CHU KANG CRES,South View Primary School,2.364959788376576,0
682 CHOA CHU KANG CRES,South View Primary School,2.307415900901753,0
406 CHOA CHU KANG AVE 3,South View Primary School,0.6900656185140452,1
131 CHOA CHU KANG AVE 1,South View Primary School,0.5211784892261929,2
485D CHOA CHU KANG AVE 5,South View Primary School,1.0831383335209017,1
410 CHOA CHU KANG AVE 3,South View Primary School,0.5415719700986666,1
460 CHOA CHU KANG AVE 4,South View Primary School,1.3235905100270455,1
402 CHOA CHU KANG AVE 3,South View Primary School,0.80826130972764,1
293 CHOA CHU KANG AVE 3,South View Primary School,0.7738177253834784,1
661 CHOA CHU KANG CRES,West Spring Primary School,2.1473066967423753,0
205 CHOA CHU KANG CTRL,South View Primary School,0.26699503037239175,1
405 CHOA CHU KANG AVE 3,South View Primary School,0.7759840972444813,1
212 CHOA CHU KANG CTRL,South View Primary School,0.14873456764967638,1
455 CHOA CHU KANG AVE 4,South View Primary School,1.2590930864566592,1
686A CHOA CHU KANG CRES,South View Primary School,2.5187350093610203,0
615 CHOA CHU KANG ST 62,South View Primary School,2.1322118351359305,0
692B CHOA CHU KANG CRES,West Spring Primary School,2.0647889793160377,0
669 CHOA CHU KANG CRES,South View Primary School,2.360927496059483,0
211 CHOA CHU KANG CTRL,South View Primary School,0.1830539788337497,1
441 CHOA CHU KANG AVE 4,South View Primary School,0.7331426239339985,1
430 CHOA CHU KANG AVE 4,South View Primary School,0.628482038901817,1
766 CHOA CHU KANG NTH 5,South View Primary School,1.3728018386463878,2
227 CHOA CHU KANG CTRL,South View Primary School,0.06366360684956258,1
691A CHOA CHU KANG CRES,West Spring Primary School,2.088868061828758,0
692A CHOA CHU KANG CRES,West Spring Primary School,2.0435647534598744,0
434 CHOA CHU KANG AVE 4,South View Primary School,0.6539368210609915,1
439 CHOA CHU KANG AVE 4,South View Primary School,0.7570709125576098,1
425 CHOA CHU KANG AVE 4,South View Primary School,0.7576433110710028,1
677 CHOA CHU KANG CRES,South View Primary School,2.1959798300514666,0
137 TECK WHYE LANE,South View Primary School,0.713692102858046,3
769 CHOA CHU KANG ST 54,South View Primary School,1.4656647768540843,2
283 CHOA CHU KANG AVE 3,South View Primary School,0.4363846224069113,1
474 CHOA CHU KANG AVE 3,South View Primary School,0.9331780788294772,1
683B CHOA CHU KANG CRES,South View Primary School,2.44371420288305,0
462 CHOA CHU KANG AVE 4,South View Primary School,1.312520330661089,1
461 CHOA CHU KANG AVE 4,South View Primary School,1.3607217213118739,1
484C CHOA CHU KANG AVE 5,South View Primary School,1.2495898529313665,1
569 CHOA CHU KANG ST 52,South View Primary School,1.5943231960709385,1
471 CHOA CHU KANG AVE 3,South View Primary School,1.073451158715909,1
411 CHOA CHU KANG AVE 3,South View Primary School,0.5622005312171489,1
248 CHOA CHU KANG AVE 2,South View Primary School,0.2969189384860026,1
791 CHOA CHU KANG NTH 6,South View Primary School,1.5912727852565849,2
688C CHOA CHU KANG CRES,West Spring Primary School,2.2745084101694233,0
352 CHOA CHU KANG CTRL,South View Primary School,0.37069372690484476,1
686D CHOA CHU KANG CRES,South View Primary School,2.4932560012081098,0
690D CHOA CHU KANG CRES,West Spring Primary School,2.1058965337540574,0
635 CHOA CHU KANG NTH 6,South View Primary School,1.7755364236658022,1
444 CHOA CHU KANG AVE 4,South View Primary School,0.9820201937462544,1
691B CHOA CHU KANG CRES,West Spring Primary School,2.1123308901351785,0
454 CHOA CHU KANG AVE 4,South View Primary School,1.3086683189675974,1
684C CHOA CHU KANG CRES,South View Primary School,2.532104664603674,0
672 CHOA CHU KANG CRES,South View Primary School,2.26919531117752,0
761 CHOA CHU KANG NTH 5,South View Primary School,1.2738212565042837,1
508 CHOA CHU KANG ST 51,South View Primary School,0.902534764840558,1
353 CHOA CHU KANG CTRL,South View Primary School,0.3245179998412644,1
563 CHOA CHU KANG ST 52,South View Primary School,1.549538297742637,1
660 CHOA CHU KANG CRES,South View Primary School,2.1771570370127535,0
631 CHOA CHU KANG NTH 6,South View Primary School,1.6648117614360847,1
547 CHOA CHU KANG ST 52,South View Primary School,1.335641862817626,1
636 CHOA CHU KANG NTH 6,South View Primary School,1.7513241719851709,1
345 CHOA CHU KANG LOOP,South View Primary School,0.20804826483933567,1
619 CHOA CHU KANG NTH 7,South View Primary School,2.060306485733269,0
307 CHOA CHU KANG AVE 4,South View Primary School,0.5599581428116105,1
458 CHOA CHU KANG AVE 4,South View Primary School,1.2093752599603345,1
528 CHOA CHU KANG ST 51,South View Primary School,1.2994537231273064,1
235 CHOA CHU KANG CTRL,South View Primary School,0.34694182619075964,1
792 CHOA CHU KANG NTH 6,South View Primary School,1.5283244575506159,2
559 CHOA CHU KANG NTH 6,South View Primary School,1.5855962140260118,1
204 CHOA CHU KANG AVE 1,South View Primary School,0.3402323693763588,1
344 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.338652847317714,0
704 WEST COAST RD,Fairfield Methodist School (Primary),2.844580883512455,0
715 CLEMENTI WEST ST 2,Fairfield Methodist School (Primary),2.6306482541686744,0
520 WEST COAST RD,Fairfield Methodist School (Primary),2.963852092726386,0
519 WEST COAST RD,Fairfield Methodist School (Primary),3.006728427076103,0
513 WEST COAST RD,Fairfield Methodist School (Primary),2.942810704630622,0
607 CLEMENTI WEST ST 1,Fairfield Methodist School (Primary),1.9992328640814383,1
603 CLEMENTI WEST ST 1,Fairfield Methodist School (Primary),2.0693744591588974,0
515 WEST COAST RD,Fairfield Methodist School (Primary),2.9838479202274004,0
518 WEST COAST RD,Fairfield Methodist School (Primary),3.0684141807869563,0
608 CLEMENTI WEST ST 1,Fairfield Methodist School (Primary),2.1458876903476116,0
706 CLEMENTI WEST ST 2,Fairfield Methodist School (Primary),2.6585549905154275,0
509 WEST COAST DR,Fairfield Methodist School (Primary),2.960514244930919,0
701 WEST COAST RD,Fairfield Methodist School (Primary),2.7896834248873543,0
309 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.1823878147314937,0
703 WEST COAST RD,Fairfield Methodist School (Primary),2.8446069741443,0
351 CLEMENTI AVE 2,Fairfield Methodist School (Primary),2.3050536650167945,0
306 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.160196636153461,0
304 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.261859697750429,0
378 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.4791310629840924,0
339 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.1765906174836545,0
341 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.231075221878102,0
612 CLEMENTI WEST ST 1,Fairfield Methodist School (Primary),1.8975507340481284,1
376 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.4427370466851563,0
374 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.326427999352149,0
365 CLEMENTI AVE 2,Fairfield Methodist School (Primary),2.1596648237297043,0
375 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.4036176676875565,0
326 CLEMENTI AVE 5,Fairfield Methodist School (Primary),2.5969860978079335,0
331 CLEMENTI AVE 2,Fairfield Methodist School (Primary),2.460054766493887,0
434 CLEMENTI AVE 3,Pei Hwa Presbyterian Primary School,3.0572648212420384,0
709 CLEMENTI WEST ST 2,Fairfield Methodist School (Primary),2.6612972310954843,0
716 CLEMENTI WEST ST 2,Fairfield Methodist School (Primary),2.527366133341419,0
377 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.4399531857602264,0
435 CLEMENTI AVE 3,Fairfield Methodist School (Primary),2.9838636247973334,0
601 CLEMENTI WEST ST 1,Fairfield Methodist School (Primary),2.2946170857759083,0
379 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.403578443821509,0
302 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.1927555966116046,0
381 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.336222706692847,0
373 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.2730810837654687,0
118 CLEMENTI ST 13,Pei Hwa Presbyterian Primary School,1.5266370355667747,1
347 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.3831065045495987,0
411 C'WEALTH AVE WEST,Fairfield Methodist School (Primary),2.1034549911404694,0
605 CLEMENTI WEST ST 1,Fairfield Methodist School (Primary),2.0111052106948786,0
113 CLEMENTI ST 13,Pei Hwa Presbyterian Primary School,1.7226869802105138,1
454 CLEMENTI AVE 3,Fairfield Methodist School (Primary),2.481292442700015,0
356 CLEMENTI AVE 2,Fairfield Methodist School (Primary),2.284394319436487,0
340 CLEMENTI AVE 5,Pei Hwa Presbyterian Primary School,2.2402039529679034,0
461 CLEMENTI AVE 3,Fairfield Methodist School (Primary),2.4191913375382263,0
103 CLEMENTI ST 14,Pei Hwa Presbyterian Primary School,1.8762051454544493,1
111 CLEMENTI ST 13,Pei Hwa Presbyterian Primary School,1.732041209512364,1
30 BALAM RD,Maha Bodhi School,1.5763138919557294,1
46 CIRCUIT RD,Kong Hwa School,1.6956056426590322,2
49 CIRCUIT RD,Kong Hwa School,1.5925433022856819,2
93 PAYA LEBAR WAY,Kong Hwa School,1.2982270081276437,2
91 PAYA LEBAR WAY,Kong Hwa School,1.3043896123670073,2
21 BALAM RD,Maha Bodhi School,1.6221560864954676,1
57 CIRCUIT RD,Kong Hwa School,1.529079318781514,2
19 BALAM RD,Maha Bodhi School,1.5797485574164492,1
60 CIRCUIT RD,Kong Hwa School,1.6221895034813487,2
61 CIRCUIT RD,Maha Bodhi School,1.6138143916839678,2
23 BALAM RD,Maha Bodhi School,1.6655503045628774,1
39 CIRCUIT RD,Maha Bodhi School,1.7418389753746182,2
40 CIRCUIT RD,Maha Bodhi School,1.675441286048904,2
59 CIRCUIT RD,Kong Hwa School,1.58587560696485,2
20 BALAM RD,Maha Bodhi School,1.556821751381625,1
21 EUNOS CRES,Maha Bodhi School,0.4397530989522139,1
37 CIRCUIT RD,Maha Bodhi School,1.6496755575030078,2
34 CIRCUIT RD,Maha Bodhi School,1.543851707634319,2
18 EUNOS CRES,Maha Bodhi School,0.6241503207617679,1
316 UBI AVE 1,Maha Bodhi School,0.19662669499021068,1
41 SIMS DR,Kong Hwa School,1.5649765492347,1
19 EUNOS CRES,Maha Bodhi School,0.5100967351672129,1
20 EUNOS CRES,Maha Bodhi School,0.4740445983297221,1
99 ALJUNIED CRES,Kong Hwa School,1.2333792470465372,1
16 EUNOS CRES,Maha Bodhi School,0.6997785672620447,1
25 EUNOS CRES,Maha Bodhi School,0.5730196043088311,1
101 ALJUNIED CRES,Kong Hwa School,1.2305692171428837,1
1 HAIG RD,Kong Hwa School,1.0412313783365639,2
45 SIMS DR,Kong Hwa School,1.306805495667716,1
97 JLN DUA,Kong Hwa School,0.22676992274171728,1
102 ALJUNIED CRES,Kong Hwa School,1.236077963933903,1
314 UBI AVE 1,Maha Bodhi School,0.2754676811833777,1
323 UBI AVE 1,Maha Bodhi School,0.34832419810273824,1
52 SIMS PL,Kong Hwa School,1.0853404954906558,1
12 PINE CL,Kong Hwa School,0.7300786723306861,1
338 UBI AVE 1,Maha Bodhi School,0.27180714697033076,1
324 UBI AVE 1,Maha Bodhi School,0.3239639306529154,1
54 CASSIA CRES,Kong Hwa School,0.40240100628394815,1
351 UBI AVE 1,Maha Bodhi School,0.33608207044201194,1
339 UBI AVE 1,Maha Bodhi School,0.23584423101974844,1
349 UBI AVE 1,Maha Bodhi School,0.3029147831785024,1
125 GEYLANG EAST AVE 1,Kong Hwa School,0.7461145575323163,1
352 UBI AVE 1,Maha Bodhi School,0.4162913809098543,2
36 EUNOS CRES,Maha Bodhi School,0.8088333401089719,2
341 UBI AVE 1,Maha Bodhi School,0.19659285116063047,1
336 UBI AVE 1,Maha Bodhi School,0.3096870302226867,1
10 EUNOS CRES,Maha Bodhi School,0.701896506686822,1
8 HAIG RD,Kong Hwa School,0.9083263215012016,2
27 BALAM RD,Maha Bodhi School,1.6806144900927242,1
124 PAYA LEBAR WAY,Kong Hwa School,1.4322432459040846,1
14 EUNOS CRES,Maha Bodhi School,0.6358659352550614,1
33 BALAM RD,Maha Bodhi School,1.6831979202833884,1
49 JLN TIGA,Kong Hwa School,0.400964332354127,1
47 JLN TIGA,Kong Hwa School,0.44457108550247526,1
3 PINE CL,Kong Hwa School,0.736623193522435,1
