flat,station_name,station_dist,num_station_2km,station_name_2027_onwards,station_dist_2027_onwards,num_station_2km_2027_onwards,num_of_new_stations_added_here
450 CHOA CHU KANG AVE 4,Keat Hong,0.919373963709754,4,Choa Chu Kang West,0.8939075451775854,6,2
130 CHOA CHU KANG AVE 1,South View,0.3501177892529422,9,South View,0.3501177892529422,10,1
440 CHOA CHU KANG AVE 4,South View,0.8948538208219436,6,Choa Chu Kang West,0.3280486546644259,8,2
14 TECK WHYE LANE,Teck Whye,0.3840022535142405,13,Teck Whye,0.3840022535142405,14,1
607 CHOA CHU KANG ST 62,Yew Tee,0.2666723194771603,3,Yew Tee,0.2666723194771603,4,1
465 CHOA CHU KANG AVE 4,Keat Hong,0.7457632305703593,4,Keat Hong,0.7457632305703593,6,2
704 CHOA CHU KANG ST 53,Yew Tee,0.7989809992238565,6,Choa Chu Kang West,0.7216989842349996,7,1
670A CHOA CHU KANG CRES,Yew Tee,0.5751076372042379,2,Yew Tee,0.5751076372042379,2,0
401 CHOA CHU KANG AVE 3,Keat Hong,0.6598821752867715,4,Keat Hong,0.6598821752867715,6,2
438 CHOA CHU KANG AVE 4,South View,0.8699074780396255,6,Choa Chu Kang West,0.2270510662314947,8,2
687B CHOA CHU KANG DR,Yew Tee,0.8974007612650567,2,Yew Tee,0.8974007612650567,2,0
484B CHOA CHU KANG AVE 5,Keat Hong,0.7259336997427713,3,Keat Hong,0.7259336997427713,5,2
432 CHOA CHU KANG AVE 4,South View,0.6904643312194303,5,Choa Chu Kang West,0.1022957143687301,7,2
236 CHOA CHU KANG CTRL,South View,0.2138151980635144,8,South View,0.2138151980635144,9,1
770 CHOA CHU KANG ST 54,Yew Tee,0.5609275510704088,6,Yew Tee,0.5609275510704088,7,1
412 CHOA CHU KANG AVE 3,South View,0.5327205592264742,5,Choa Chu Kang West,0.4202962531633247,7,2
503 CHOA CHU KANG ST 51,South View,0.931006113476712,5,Choa Chu Kang West,0.3229745636645685,7,2
234 CHOA CHU KANG CTRL,South View,0.1741182476210152,8,South View,0.1741182476210152,9,1
507 CHOA CHU KANG ST 51,South View,1.0706323694350277,5,Choa Chu Kang West,0.3987356013343851,7,2
685B CHOA CHU KANG CRES,Yew Tee,0.6965873774386004,2,Yew Tee,0.6965873774386004,2,0
354 CHOA CHU KANG CTRL,South View,0.42175069411117,6,Choa Chu Kang West,0.3908249580046894,8,2
751 CHOA CHU KANG NTH 5,Yew Tee,0.6070573782560853,6,Yew Tee,0.6070573782560853,7,1
637 CHOA CHU KANG NTH 6,Yew Tee,0.2214395706989,5,Yew Tee,0.2214395706989,6,1
346 CHOA CHU KANG LOOP,South View,0.3461488418401673,7,South View,0.3461488418401673,9,2
512 CHOA CHU KANG ST 51,Yew Tee,1.0605461262166125,5,Choa Chu Kang West,0.4527437383434354,7,2
689B CHOA CHU KANG DR,Yew Tee,0.7264054862873955,2,Yew Tee,0.7264054862873955,2,0
687D CHOA CHU KANG DR,Yew Tee,0.8972585574859714,2,Yew Tee,0.8972585574859714,2,0
518 CHOA CHU KANG ST 51,Yew Tee,0.8627305615516158,5,Choa Chu Kang West,0.5938171535547904,7,2
155 JLN TECK WHYE,Phoenix,0.3925186820924194,14,Phoenix,0.3925186820924194,15,1
785 CHOA CHU KANG DR,Yew Tee,0.3898103689290718,5,Yew Tee,0.3898103689290718,6,1
760 CHOA CHU KANG NTH 5,Yew Tee,0.5278556115194681,5,Yew Tee,0.5278556115194681,6,1
543 CHOA CHU KANG ST 52,Yew Tee,0.4854001108170545,4,Yew Tee,0.4854001108170545,6,2
160 JLN TECK WHYE,Teck Whye,0.3114302459336809,14,Teck Whye,0.3114302459336809,15,1
673 CHOA CHU KANG CRES,Yew Tee,0.4598395130871082,2,Yew Tee,0.4598395130871082,3,1
613 CHOA CHU KANG ST 62,Kranji,0.361014617226318,2,Kranji,0.361014617226318,3,1
611 CHOA CHU KANG ST 62,Kranji,0.3329374785964079,2,Kranji,0.3329374785964079,3,1
417 CHOA CHU KANG AVE 4,South View,0.6432548598480691,5,Choa Chu Kang West,0.2810077044168745,7,2
530 CHOA CHU KANG ST 51,Yew Tee,0.7400357636304866,4,Yew Tee,0.7400357636304866,6,2
296C CHOA CHU KANG AVE 2,Keat Hong,0.2371029800047371,5,Keat Hong,0.2371029800047371,6,1
523 CHOA CHU KANG ST 51,Yew Tee,0.8987829914146431,5,Choa Chu Kang West,0.6733599087437716,7,2
134 TECK WHYE LANE,Teck Whye,0.3264197036447427,9,Teck Whye,0.3264197036447427,10,1
671 CHOA CHU KANG CRES,Yew Tee,0.5781043739357035,2,Yew Tee,0.5781043739357035,2,0
527 CHOA CHU KANG ST 51,Yew Tee,0.8308466593722088,5,Choa Chu Kang West,0.7056568101458764,7,2
296B CHOA CHU KANG AVE 2,Keat Hong,0.2910654549812211,4,Keat Hong,0.2910654549812211,6,2
531 CHOA CHU KANG ST 51,Yew Tee,0.73853120876624,4,Yew Tee,0.73853120876624,6,2
133 TECK WHYE LANE,Teck Whye,0.2826740189429327,9,Teck Whye,0.2826740189429327,10,1
448 CHOA CHU KANG AVE 4,Keat Hong,0.8598061258742143,4,Choa Chu Kang West,0.7526021010370979,6,2
606 CHOA CHU KANG ST 62,Yew Tee,0.2749587014167484,3,Yew Tee,0.2749587014167484,4,1
553 CHOA CHU KANG NTH 6,Yew Tee,0.3558183235801062,4,Yew Tee,0.3558183235801062,5,1
757 CHOA CHU KANG NTH 5,Yew Tee,0.5339718417756355,5,Yew Tee,0.5339718417756355,6,1
560 CHOA CHU KANG NTH 6,Yew Tee,0.2403926756980434,4,Yew Tee,0.2403926756980434,5,1
633 CHOA CHU KANG NTH 6,Yew Tee,0.3599897040642998,5,Yew Tee,0.3599897040642998,6,1
554 CHOA CHU KANG NTH 6,Yew Tee,0.3765254564652328,3,Yew Tee,0.3765254564652328,5,2
555 CHOA CHU KANG NTH 6,Yew Tee,0.3168631813785734,4,Yew Tee,0.3168631813785734,5,1
640 CHOA CHU KANG ST 64,Yew Tee,0.3845491174847464,5,Yew Tee,0.3845491174847464,6,1
508 WEST COAST DR,Clementi,1.4627046425492805,2,West Coast,0.9812400591366328,4,2
714 CLEMENTI WEST ST 2,Kent Ridge,1.459379028027713,1,Kent Ridge,1.459379028027713,2,1
611 CLEMENTI WEST ST 1,Kent Ridge,0.7581396538057196,1,Kent Ridge,0.7581396538057196,1,0
711 CLEMENTI WEST ST 2,Kent Ridge,1.5444371269268002,1,Kent Ridge,1.5444371269268002,3,2
364 CLEMENTI AVE 2,Clementi,1.2401790463671831,2,Clementi,1.2401790463671831,4,2
305 CLEMENTI AVE 4,Clementi,0.2348014170719276,1,Clementi,0.2348014170719276,4,3
346 CLEMENTI AVE 5,Clementi,0.761832816151365,1,Clementi,0.761832816151365,3,2
430 CLEMENTI AVE 3,Clementi,1.2617901679053627,1,West Coast,0.949339217723414,3,2
334 CLEMENTI AVE 2,Clementi,0.9308866991016816,2,Clementi,0.9308866991016816,4,2
307 CLEMENTI AVE 4,Clementi,0.2406605741672977,2,Clementi,0.2406605741672977,4,2
366 CLEMENTI AVE 2,Clementi,1.30183355976613,2,Clementi,1.30183355976613,4,2
343 CLEMENTI AVE 5,Clementi,0.7309628769070154,1,Clementi,0.7309628769070154,3,2
308 CLEMENTI AVE 4,Clementi,0.2846292259241633,1,Clementi,0.2846292259241633,3,2
330 CLEMENTI AVE 2,Clementi,1.0849406352440454,2,Clementi,1.0849406352440454,4,2
514 WEST COAST RD,Clementi,1.8571258479362065,2,West Coast,1.046882304647786,4,2
327 CLEMENTI AVE 5,Clementi,1.0637927498141333,2,Clementi,1.0637927498141333,4,2
511 WEST COAST DR,Clementi,1.6631330327633855,2,West Coast,0.987659680225817,4,2
335 CLEMENTI AVE 2,Clementi,0.7335738981735288,1,Clementi,0.7335738981735288,3,2
708 CLEMENTI WEST ST 2,Kent Ridge,1.4964798105387824,1,Kent Ridge,1.4964798105387824,3,2
707 CLEMENTI WEST ST 2,Kent Ridge,1.5134096271062436,2,West Coast,1.4797953456435655,4,2
433 CLEMENTI AVE 3,Clementi,1.2299292355408318,1,West Coast,0.8403694418151367,3,2
359 CLEMENTI AVE 2,Clementi,1.1424359480039472,2,Clementi,1.1424359480039472,4,2
358 CLEMENTI AVE 2,Clementi,1.11585709517036,2,Clementi,1.11585709517036,4,2
316 CLEMENTI AVE 4,Clementi,0.6531136216630196,1,Clementi,0.6531136216630196,4,3
333 CLEMENTI AVE 2,Clementi,0.9277931918281052,1,Clementi,0.9277931918281052,3,2
604 CLEMENTI WEST ST 1,Kent Ridge,1.0417830605303475,1,Kent Ridge,1.0417830605303475,2,1
336 CLEMENTI AVE 2,Clementi,0.7836462159219864,1,Clementi,0.7836462159219864,3,2
613 CLEMENTI WEST ST 1,Kent Ridge,0.8737895972504768,1,Kent Ridge,0.8737895972504768,1,0
338 CLEMENTI AVE 2,Clementi,0.8338177512989049,1,Clementi,0.8338177512989049,3,2
116 CLEMENTI ST 13,Clementi,0.4946253740569807,3,Clementi,0.4946253740569807,4,1
201 CLEMENTI AVE 6,Clementi,0.6058361149553408,1,Clementi,0.6058361149553408,4,3
304 UBI AVE 1,Kaki Bukit,0.5556192329481114,5,Kaki Bukit,0.5556192329481114,5,0
44 CIRCUIT RD,Mattar,0.3205062289650204,10,Mattar,0.3205062289650204,10,0
302 UBI AVE 1,Kaki Bukit,0.4542230948954857,5,Kaki Bukit,0.4542230948954857,5,0
24 EUNOS CRES,Eunos,0.49323386474416,5,Eunos,0.49323386474416,6,1
43 CIRCUIT RD,Mattar,0.2593696817648916,9,Mattar,0.2593696817648916,9,0
58 CIRCUIT RD,Mattar,0.412180955364843,10,Mattar,0.412180955364843,10,0
45 CIRCUIT RD,Mattar,0.3195358593255284,10,Mattar,0.3195358593255284,10,0
69 CIRCUIT RD,Mattar,0.5117987532620267,11,Mattar,0.5117987532620267,11,0
35 CIRCUIT RD,Mattar,0.3977766108397182,8,Mattar,0.3977766108397182,8,0
87 CIRCUIT RD,Mattar,0.4807637575437776,10,Mattar,0.4807637575437776,10,0
64 CIRCUIT RD,Mattar,0.4342953132769361,10,Mattar,0.4342953132769361,10,0
47 CIRCUIT RD,Mattar,0.2992476114746279,10,Mattar,0.2992476114746279,10,0
95 ALJUNIED CRES,Mattar,0.6594645640494958,10,Mattar,0.6594645640494958,10,0
301 UBI AVE 1,Kaki Bukit,0.423818379761649,5,Kaki Bukit,0.423818379761649,5,0
53 SIMS PL,Geylang Bahru,0.8281640283308911,9,Geylang Bahru,0.8281640283308911,10,1
99 OLD AIRPORT RD,Dakota,0.1294172664459998,6,Dakota,0.1024639217748552,7,1
97 ALJUNIED CRES,Mattar,0.6732442416860569,10,Mattar,0.6732442416860569,10,0
95 OLD AIRPORT RD,Dakota,0.217781325640129,4,Dakota,0.1499173409151894,6,2
108 ALJUNIED CRES,Mattar,0.8954584776878195,9,Mattar,0.8954584776878195,9,0
4 HAIG RD,Eunos,0.9565504687525505,6,Tanjong Katong,0.4826270001723527,9,3
315 UBI AVE 1,Kaki Bukit,0.5732071447950228,5,Kaki Bukit,0.5732071447950228,5,0
128 GEYLANG EAST AVE 1,Dakota,0.9831405886357366,9,Dakota,0.9739916829509756,9,0
44 SIMS DR,Boon Keng,0.6046311520055887,10,Geylang Bahru,0.6344629843089177,11,1
33 EUNOS CRES,Eunos,0.1525961502151296,6,Eunos,0.1525961502151296,7,1
347 UBI AVE 1,Ubi,0.4756320678144402,6,Ubi,0.4756320678144402,7,1
3 JOO CHIAT RD,Eunos,0.4886151796246656,5,Eunos,0.4886151796246656,7,2
322 UBI AVE 1,Kaki Bukit,0.7969063525738752,6,Kaki Bukit,0.7969063525738752,6,0
127 GEYLANG EAST AVE 1,Dakota,0.9195600150390358,9,Dakota,0.909886347909862,9,0
32 CASSIA CRES,Mountbatten,0.3450106725413147,7,Mountbatten,0.3450106725413147,9,2
415 EUNOS RD 5,Eunos,0.4658073958826754,7,Eunos,0.4658073958826754,9,2
11 PINE CL,Mountbatten,0.2046659010683342,6,Mountbatten,0.2046659010683342,8,2
31 EUNOS CRES,Eunos,0.116023244006171,6,Eunos,0.116023244006171,7,1
30 CASSIA CRES,Mountbatten,0.286053136392998,7,Mountbatten,0.286053136392998,9,2
60 DAKOTA CRES,Dakota,0.1865250658412732,5,Dakota,0.1880506975732312,6,1
5 PINE CL,Mountbatten,0.2604122466151542,6,Mountbatten,0.2604122466151542,8,2
1 HOUGANG AVE 3,Aljunied,1.115808803701168,3,Aljunied,1.115808803701168,4,1
673 HOUGANG AVE 8,Hougang,0.6931005421027876,5,Hougang,0.6931005421027876,6,1
631 HOUGANG AVE 8,Hougang,0.6005547582834908,4,Hougang,0.6005547582834908,5,1
671 HOUGANG AVE 8,Hougang,0.5651147085101085,5,Hougang,0.5651147085101085,6,1
698 HOUGANG ST 61,Hougang,0.8309279178677034,6,Hougang,0.8309279178677034,7,1
520 HOUGANG AVE 6,Hougang,1.2133508606869232,7,Hougang,1.2133508606869232,8,1
115 HOUGANG AVE 1,Aljunied,0.2799164317130297,5,Aljunied,0.2799164317130297,5,0
24 HOUGANG AVE 3,Aljunied,1.2330185018936162,3,Aljunied,1.2330185018936162,4,1
23 HOUGANG AVE 3,Aljunied,1.1364467782083758,3,Aljunied,1.1364467782083758,5,2
17 HOUGANG AVE 3,Aljunied,0.9834302259595996,4,Aljunied,0.9834302259595996,5,1
696 HOUGANG ST 61,Hougang,0.8853040398048946,8,Hougang,0.8853040398048946,9,1
652 HOUGANG AVE 8,Hougang,0.4355577576427319,5,Hougang,0.4355577576427319,7,2
112 HOUGANG AVE 1,Aljunied,0.1130646778661992,5,Aljunied,0.1130646778661992,5,0
314 HOUGANG AVE 5,Aljunied,1.2325906744805195,1,Defu,1.1408461258487987,2,1
636 HOUGANG AVE 8,Hougang,0.5649792571986957,2,Hougang,0.5649792571986957,4,2
412 HOUGANG AVE 10,Ranggung,1.0731197604741751,9,Ranggung,1.0731197604741751,10,1
606 HOUGANG AVE 4,Hougang,0.910254476374286,6,Hougang,0.910254476374286,7,1
612 HOUGANG AVE 8,Hougang,0.9572057187030658,4,Hougang,0.9572057187030658,4,0
650 HOUGANG AVE 8,Hougang,0.445899556855283,5,Hougang,0.445899556855283,6,1
252 HOUGANG AVE 3,Aljunied,0.7035042818259595,3,Aljunied,0.7035042818259595,4,1
605 HOUGANG AVE 4,Hougang,0.941670658746562,6,Hougang,0.941670658746562,7,1
614 HOUGANG AVE 8,Hougang,0.9309508927464905,4,Hougang,0.9309508927464905,4,0
106 HOUGANG AVE 1,Aljunied,0.1646003969957423,5,Aljunied,0.1646003969957423,6,1
611 HOUGANG AVE 8,Hougang,0.864694067217191,5,Hougang,0.864694067217191,5,0
506 HOUGANG AVE 8,Hougang,0.9634853749022684,5,Hougang,0.9634853749022684,6,1
154 HOUGANG ST 11,Kovan,0.4028692973297102,7,Kovan,0.3894333767064927,8,1
923 HOUGANG AVE 9,Hougang,0.3836199914503332,7,Hougang,0.3836199914503332,8,1
918 HOUGANG AVE 9,Hougang,0.4502750398890529,6,Hougang,0.4502750398890529,7,1
919 HOUGANG AVE 4,Hougang,0.5183316148090039,6,Hougang,0.5183316148090039,7,1
557 HOUGANG ST 51,Compassvale,0.6266529935175643,12,Renjong,0.746745798142849,12,0
580 HOUGANG AVE 4,Hougang,0.8882259454036606,8,Hougang,0.8882259454036606,8,0
406 HOUGANG AVE 10,Ranggung,1.1767863988882152,8,Ranggung,1.1767863988882152,9,1
937 HOUGANG ST 92,Hougang,0.1090640177338156,6,Hougang,0.1090640177338156,8,2
603 HOUGANG AVE 4,Hougang,0.8525698771616064,7,Hougang,0.8525698771616064,8,1
325 HOUGANG AVE 7,Buangkok,1.5855066886861038,4,Defu,0.7567891698608843,5,1
413 HOUGANG AVE 10,Ranggung,1.0887054569114814,9,Ranggung,1.0887054569114814,10,1
699B HOUGANG ST 52,Hougang,0.9859215159387612,9,Hougang,0.9859215159387612,9,0
510 HOUGANG AVE 10,Hougang,1.0589629858925322,7,Hougang,1.0589629858925322,8,1
422 HOUGANG AVE 6,Ranggung,1.103090261189491,9,Ranggung,1.103090261189491,10,1
433 HOUGANG AVE 8,Ranggung,0.9703656761421652,9,Ranggung,0.9703656761421652,10,1
249 HOUGANG AVE 3,Aljunied,0.6075993713456507,3,Aljunied,0.6075993713456507,4,1
541 HOUGANG AVE 8,Compassvale,0.891734463390804,9,Compassvale,0.9870956663052396,9,0
978D BUANGKOK CRES,Hougang,0.4773264438300367,7,Hougang,0.4773264438300367,9,2
565 HOUGANG ST 51,Compassvale,0.6769536517426064,11,Renjong,0.7453127535102502,11,0
979B BUANGKOK CRES,Hougang,0.4198823378204246,6,Hougang,0.4198823378204246,8,2
574 HOUGANG ST 51,Hougang,0.8522171381793736,8,Hougang,0.8522171381793736,9,1
925 HOUGANG ST 91,Hougang,0.3588602319027439,7,Hougang,0.3588602319027439,8,1
156 HOUGANG ST 11,Kovan,0.3453032432812658,6,Kovan,0.3310160040513899,7,1
981C BUANGKOK CRES,Hougang,0.5234543734055428,8,Hougang,0.5234543734055428,10,2
416 HOUGANG AVE 10,Ranggung,0.9505985792875044,9,Ranggung,0.9505985792875044,10,1
610 HOUGANG AVE 8,Hougang,0.8675866228216905,5,Hougang,0.8675866228216905,6,1
963 HOUGANG AVE 9,Hougang,0.2347830043193572,6,Hougang,0.2347830043193572,8,2
657 HOUGANG AVE 8,Hougang,0.338245894805239,4,Hougang,0.338245894805239,6,2
362 HOUGANG AVE 5,Buangkok,1.5254877862539518,7,Defu,1.1685558279686492,8,1
615 HOUGANG AVE 8,Hougang,0.993287426228908,3,Hougang,0.993287426228908,4,1
371 HOUGANG ST 31,Aljunied,0.9907678126574372,4,Aljunied,0.9907678126574372,6,2
137 LOR AH SOO,Paya Lebar,0.4545932538620017,6,Paya Lebar,0.4545932538620017,6,0
961 HOUGANG AVE 9,Hougang,0.2424740164681013,6,Hougang,0.2424740164681013,8,2
562 HOUGANG ST 51,Compassvale,0.5703080095156232,12,Renjong,0.659318206584421,12,0
561 HOUGANG ST 51,Compassvale,0.6222541685969935,12,Renjong,0.7168745579903246,12,0
132 LOR AH SOO,Paya Lebar,0.4906078919092473,6,Paya Lebar,0.4906078919092473,6,0
238 HOUGANG AVE 1,Aljunied,0.2533011267354556,3,Aljunied,0.2533011267354556,5,2
235 HOUGANG ST 21,Aljunied,0.296189584006547,3,Aljunied,0.296189584006547,6,3
410 PANDAN GDNS,Clementi,2.2907406673461117,0,Pandan Reservoir,0.2122665305683053,3,3
306 JURONG EAST ST 32,Jurong East,0.2378849325198725,5,Jurong East,0.2378849325198725,10,5
40 TEBAN GDNS RD,Lakeside,1.858348092997804,2,Pandan Reservoir,0.8507180298428979,5,3
34 TEBAN GDNS RD,Lakeside,1.9665351145836347,1,Pandan Reservoir,0.8126571631373475,4,3
321 JURONG EAST ST 31,Jurong East,0.726823075764856,5,Jurong East,0.726823075764856,8,3
215 JURONG EAST ST 21,Dover,0.2408393467030496,5,Dover,0.2408393467030496,9,4
207 JURONG EAST ST 21,Dover,0.5943113546093362,5,Dover,0.5943113546093362,7,2
222 JURONG EAST ST 21,Dover,0.3177701724906243,5,Dover,0.3177701724906243,9,4
303 JURONG EAST ST 32,Jurong East,0.126873831149821,5,Jurong East,0.126873831149821,9,4
210 JURONG EAST ST 21,Dover,0.1752884579952917,5,Dover,0.1752884579952917,8,3
211 JURONG EAST ST 21,Dover,0.3576179089618836,5,Dover,0.3576179089618836,8,3
102 JURONG EAST ST 13,Dover,0.2718578879785441,5,Dover,0.2718578879785441,8,3
301 JURONG EAST ST 32,Jurong East,0.0642466798947309,5,Jurong East,0.0642466798947309,9,4
249 JURONG EAST ST 24,Jurong East,0.5053630351138071,5,Jurong East,0.5053630351138071,10,5
108 JURONG EAST ST 13,Dover,0.0,5,Dover,0.0,8,3
52 TEBAN GDNS RD,Lakeside,1.612327409072242,2,Jurong Town Hall,1.2360996743964203,5,3
317 JURONG EAST ST 31,Chinese Garden,0.516496123312846,5,Chinese Garden,0.516496123312846,9,4
112 JURONG EAST ST 13,Dover,0.175272457478286,5,Dover,0.175272457478286,9,4
62 TEBAN GDNS RD,Lakeside,1.6449092556358496,2,Jurong Town Hall,1.160867648927986,5,3
322 JURONG EAST ST 31,Chinese Garden,0.7555941225743914,4,Chinese Garden,0.7555941225743914,7,3
407 PANDAN GDNS,Clementi,2.164341635840149,0,Pandan Reservoir,0.1473891327107164,3,3
332 JURONG EAST AVE 1,Jurong East,0.996381005484014,5,Tengah Plantation,0.7591589939807437,7,2
288A JURONG EAST ST 21,Dover,0.6921163423262924,5,Dover,0.6921163423262924,7,2
337 JURONG EAST AVE 1,Jurong East,0.7184816597624281,5,Jurong East,0.7184816597624281,9,4
325 JURONG EAST ST 31,Chinese Garden,0.8385057216226289,4,Chinese Garden,0.8385057216226289,7,3
286A TOH GUAN RD,Bukit Batok,0.8266016480361004,5,Toh Guan,0.7711455968324639,7,2
288D JURONG EAST ST 21,Bukit Batok,0.7692424251211248,5,Bukit Batok,0.7692424251211248,7,2
186 BOON LAY AVE,Boon Lay,0.2101267837464161,1,Boon Lay,0.2101267837464161,6,5
121 YUAN CHING RD,Lakeside,0.812894666488485,5,Corporation,0.2206176275861862,9,4
120 HO CHING RD,Lakeside,0.7866050788067208,4,Corporation,0.1893913658612702,8,4
113 TAO CHING RD,Lakeside,0.771526459705558,4,Corporation,0.0676699931820138,7,3
111 HO CHING RD,Lakeside,0.881135833015064,4,Corporation,0.0842138518847426,8,4
915 JURONG WEST ST 91,Pioneer,1.4183718998914423,1,Tawas,1.280308755477794,6,5
456 JURONG WEST ST 41,Boon Lay,1.146933685587909,3,Hong Kah,0.1888111198610423,7,4
926 JURONG WEST ST 92,Pioneer,1.2670853489116989,1,Pioneer,1.2670853489116989,6,5
475 JURONG WEST ST 41,Chinese Garden,1.0720387466722616,5,Hong Kah,0.7970838094863852,8,3
535 JURONG WEST ST 52,Boon Lay,0.7846444647339097,2,Hong Kah,0.18956082753825,5,3
457 JURONG WEST ST 41,Boon Lay,1.2402444671879196,3,Hong Kah,0.2868823601598692,7,4
536 JURONG WEST ST 52,Boon Lay,0.7748561801229843,2,Hong Kah,0.1910344919985809,5,3
463 JURONG WEST ST 41,Chinese Garden,1.4042743388874828,3,Hong Kah,0.5458815516146149,6,3
447 JURONG WEST ST 42,Boon Lay,1.2678413779904385,3,Hong Kah,0.3173842876549372,6,3
513 JURONG WEST ST 52,Boon Lay,1.069401805111691,4,Hong Kah,0.3825045210701046,8,4
531 JURONG WEST ST 52,Boon Lay,0.5977480484392669,1,Hong Kah,0.3679812287127342,5,4
451 JURONG WEST ST 42,Boon Lay,1.0510990745743245,2,Hong Kah,0.1534421630975746,5,3
516 JURONG WEST ST 52,Boon Lay,1.1468292581138095,4,Hong Kah,0.6054540122553674,7,3
815 JURONG WEST ST 81,Pioneer,1.4062852273499342,2,Gek Poh,0.4897127988725048,7,5
840 JURONG WEST ST 81,Pioneer,1.4049817884992963,1,Tawas,0.7875158575359261,6,5
839 JURONG WEST ST 81,Pioneer,1.3115938510879626,2,Tawas,0.8431288152770235,7,5
486 JURONG WEST AVE 1,Chinese Garden,1.0130204115782628,5,Hong Kah,0.9114798855341426,8,3
751 JURONG WEST ST 73,Boon Lay,1.2412759413434271,2,Gek Poh,0.1318420149576761,6,4
271B JURONG WEST ST 24,Boon Lay,0.7807011740515933,1,Gek Poh,0.6467181403742015,6,5
275D JURONG WEST ST 25,Boon Lay,1.1029688665496584,1,Gek Poh,0.722499910376802,5,4
152 YUNG HO RD,Lakeside,1.4168768883244671,1,Tukang,0.7339406953427748,5,4
450 JURONG WEST ST 42,Boon Lay,0.9444934721154238,2,Hong Kah,0.1547912347625663,5,3
484 JURONG WEST AVE 1,Chinese Garden,0.9713863628781444,5,Hong Kah,0.9281624314614516,8,3
276A JURONG WEST ST 25,Boon Lay,1.0107254089371047,1,Gek Poh,0.7416126018325644,5,4
737 JURONG WEST ST 75,Boon Lay,1.0252388292033965,2,Gek Poh,0.3457591172782968,7,5
724 JURONG WEST ST 72,Pioneer,1.3681582279292617,2,Gek Poh,0.4029264726529912,6,4
617 JURONG WEST ST 65,Pioneer,0.9665994004057546,2,Jurong West,0.5760715678555478,6,4
411 JURONG WEST ST 42,Chinese Garden,1.522922810072902,3,Hong Kah,0.8432576838131793,5,2
673A JURONG WEST ST 65,Boon Lay,1.0603514637545872,2,Jurong West,0.5062892749412379,6,4
928 JURONG WEST ST 92,Pioneer,1.2928973909327008,1,Tawas,1.229575437010583,6,5
458 JURONG WEST ST 41,Boon Lay,1.1309873615198238,3,Hong Kah,0.1916000493124777,7,4
857 JURONG WEST ST 81,Boon Lay,1.5206729306734097,2,Gek Poh,0.233146654652312,7,5
853 JURONG WEST ST 81,Pioneer,1.6716219697111554,2,Tawas,0.4446285215987609,7,5
835 JURONG WEST ST 81,Pioneer,1.265224808890596,2,Gek Poh,0.8005312197436179,7,5
412 JURONG WEST ST 42,Jurong East,1.4199581082996362,3,Hong Kah,0.9203474828961395,5,2
943 JURONG WEST ST 91,Pioneer,1.4877709124374423,1,Tawas,0.9253993041535012,6,5
750 JURONG WEST ST 73,Boon Lay,1.2475908371001794,2,Gek Poh,0.0980443744392464,6,4
922 JURONG WEST ST 92,Pioneer,1.1615404469156492,1,Pioneer,1.1615404469156492,6,5
942 JURONG WEST ST 91,Pioneer,1.5170645794436344,1,Tawas,0.9445292184358628,6,5
557 JURONG WEST ST 42,Boon Lay,1.1926612909916927,1,Hong Kah,0.3869350546400776,4,3
758 JURONG WEST ST 74,Boon Lay,1.1668650855084943,2,Gek Poh,0.2424587170190646,6,4
657A JURONG WEST ST 65,Pioneer,0.4262984361405874,2,Enterprise,0.3277194331748592,7,5
415 JURONG WEST ST 42,Chinese Garden,1.455663098586053,3,Hong Kah,0.7831270158504507,5,2
267 BOON LAY DR,Boon Lay,0.3864189144794168,2,Boon Lay,0.3864189144794168,7,5
660D JURONG WEST ST 64,Pioneer,0.7496871519210797,2,Enterprise,0.2499249053721108,8,6
838 JURONG WEST ST 81,Pioneer,1.3086472788696637,2,Gek Poh,0.7897827511613021,7,5
663A JURONG WEST ST 65,Pioneer,0.7812049352089429,2,Enterprise,0.511002952617059,6,4
706 JURONG WEST ST 71,Pioneer,1.0027529182651642,2,Gek Poh,0.95553707508268,7,5
347 KANG CHING RD,Boon Lay,1.3120138262579248,5,Corporation,0.8640690945974123,9,4
368 CORPORATION DR,Lakeside,1.3240570212621317,5,Corporation,0.6302840761262825,10,5
704 JURONG WEST ST 71,Pioneer,0.9295800446514952,2,Pioneer,0.9295800446514952,6,4
