,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
59,GARDENS BY THE BAY (SUN PAVILION),18,MARINA GARDENS DRIVE,GARDENS BY THE BAY (SUN PAVILION),18 MARINA GARDENS DRIVE GARDENS BY THE BAY (SUN PAVILION) SINGAPORE 018953,018953,31708.7539984528,29494.1621918641,1.28300901486791,103.866643180247,103.866643180247,Gardens by the Bay
60,DBS GARDENS BY THE BAY,18,MARINA GARDENS DRIVE,DBS GARDENS BY THE BAY,18 MARINA GARDENS DRIVE DBS GARDENS BY THE BAY SINGAPORE 018953,018953,31516.5079895202,29606.1152004749,1.28402150049556,103.864915787491,103.864915787491,Gardens by the Bay
61,OCBC GARDENS BY THE BAY - THE CANOPY,18,MARINA GARDENS DRIVE,OCBC GARDENS BY THE BAY - THE CANOPY,18 MARINA GARDENS DRIVE OCBC GARDENS BY THE BAY - THE CANOPY SINGAPORE 018953,018953,31516.5079895202,29606.1152004749,1.28402150049556,103.864915787491,103.864915787491,Gardens by the Bay
62,GARDENS BY THE BAY,18,MARINA GARDENS DRIVE,GARDENS BY THE BAY,18 MARINA GARDENS DRIVE GARDENS BY THE BAY SINGAPORE 018953,018953,31487.6617535334,29668.8205348384,1.28458858866312,103.864656599639,103.864656599639,Gardens by the Bay
63,GARDENS BY THE BAY (CLOUD FOREST),18,MARINA GARDENS DRIVE,GARDENS BY THE BAY (CLOUD FOREST),18 MARINA GARDENS DRIVE GARDENS BY THE BAY (CLOUD FOREST) SINGAPORE 018953,018953,31636.4701790344,29589.6979066432,1.28387301464472,103.865993692974,103.865993692974,Gardens by the Bay
64,GARDENS BY THE BAY (FLOWER DOME),18,MARINA GARDENS DRIVE,GARDENS BY THE BAY (FLOWER DOME),18 MARINA GARDENS DRIVE GARDENS BY THE BAY (FLOWER DOME) SINGAPORE 018953,018953,31496.4290263578,29672.345120471,1.28462046280109,103.864735377434,103.864735377434,Gardens by the Bay
65,GARDENS BY THE BAY (GB HEADQUARTERS),18,MARINA GARDENS DRIVE,GARDENS BY THE BAY (GB HEADQUARTERS),18 MARINA GARDENS DRIVE GARDENS BY THE BAY (GB HEADQUARTERS) SINGAPORE 018953,018953,31507.1942585185,29220.4013851788,1.28053324159214,103.864832057323,103.864832057323,Gardens by the Bay
66,GARDENS BY THE BAY (VISITOR CENTRE),18,MARINA GARDENS DRIVE,GARDENS BY THE BAY (VISITOR CENTRE),18 MARINA GARDENS DRIVE GARDENS BY THE BAY (VISITOR CENTRE) SINGAPORE 018953,018953,31595.2834439427,29386.3278991375,1.28203381265422,103.865623590955,103.865623590955,Gardens by the Bay
67,GARDENS BY THE BAY MRT STATION (TE22),11,MARINA MALL,GARDENS BY THE BAY MRT STATION (TE22),11 MARINA MALL GARDENS BY THE BAY MRT STATION (TE22) SINGAPORE 019396,019396,31799.0721787345,28994.1708776113,1.27848725876303,103.867454664421,103.867454664421,Gardens by the Bay
68,GARDENS BY THE BAY MRT STATION EXIT 1,,NIL,GARDENS BY THE BAY MRT STATION EXIT 1,GARDENS BY THE BAY MRT STATION EXIT 1,NIL,31947.1848038249,29222.8009703923,1.28055489064088,103.868785539995,103.868785539995,Gardens by the Bay
69,HINDHEDE NATURE PARK,,NIL,HINDHEDE NATURE PARK,HINDHEDE NATURE PARK,NIL,21619.2464320287,36917.5648390129,1.35014318415394,103.775983492665,103.775983492665,Hindhede Nature Park
70,HONG LIM PARK,,NIL,HONG LIM PARK,HONG LIM PARK,NIL,29475.6199947707,29895.5559426416,1.28663926271907,103.846577619728,103.846577619728,Hong Lim Park
71,ISTANA PARK,,NIL,ISTANA PARK,ISTANA PARK,NIL,29175.0195075432,31292.7933567595,1.29927539926482,103.843876655353,103.843876655353,Istana Park
72,THE JAPANESE CEMETERY PARK,43,CHUAN HOE AVENUE,THE JAPANESE CEMETERY PARK,43 CHUAN HOE AVENUE THE JAPANESE CEMETERY PARK SINGAPORE 544880,544880,32857.8526054416,38597.0250194874,1.36533190594059,103.876969717095,103.876969717095,Japanese Cemetery Park
73,THE JAPANESE CEMETERY PARK,,NIL,THE JAPANESE CEMETERY PARK,THE JAPANESE CEMETERY PARK,NIL,32833.3435293781,38607.9196472783,1.36543043705086,103.876749488043,103.876749488043,Japanese Cemetery Park
