flat,park,park_dist,num_park_2km
288C JURONG EAST ST 21,Chinese Garden,1.2292811127875507,2
188 BOON LAY DR,Jurong Central Park,0.7167724043009096,1
174 BOON LAY DR,Jurong Central Park,0.9146052069352995,1
435 JURONG WEST ST 42,Chinese Garden,1.4868614100310418,2
668B JURONG WEST ST 64,Jurong Central Park,0.6579790659094614,1
337A TAH CHING RD,Japanese Garden,0.7103886752070191,3
203 BOON LAY DR,Jurong Central Park,1.0885439799777306,3
156 YUNG LOH RD,Japanese Garden,1.4622419608169148,2
719 JURONG WEST AVE 5,Jurong Central Park,1.4092783552450752,1
407 JURONG WEST ST 42,Chinese Garden,1.8966698440922303,2
66 KALLANG BAHRU,Kallang Riverside Park,1.4960021417715095,1
30 JLN BAHAGIA,Toa Payoh Town Park,1.2529932099151124,1
114 LOR 3 GEYLANG,Kallang Riverside Park,0.7912648707437164,1
681 RACE COURSE RD,Kallang Riverside Park,1.6202939439925927,2
60 MARINE DR,East Coast Park,2.3432622370027043,0
565 PASIR RIS ST 51,Pasir Ris Town Park,0.3820757344710123,3
108 PASIR RIS ST 12,Pasir Ris Town Park,0.676791422512741,3
448 PASIR RIS DR 6,Pasir Ris Town Park,0.6379327957613571,2
501 PASIR RIS ST 52,Pasir Ris Town Park,0.8223731438063459,3
608 ELIAS RD,Pasir Ris Town Park,1.1462075511283392,3
301A PUNGGOL CTRL,Punggol Waterway Park,0.7699629024326643,3
100 C'WEALTH CRES,One-north Park,1.27668903690877,3
93 C'WEALTH DR,One-north Park,1.0631639347398214,3
28B DOVER CRES,One-north Park,1.0255860568655657,2
351A CANBERRA RD,Yishun Park,1.9782361843284446,1
204B COMPASSVALE DR,Sengkang Sculpture Park,0.8943511427426896,3
264A COMPASSVALE BOW,Punggol Park,0.38149008332718,2
514 SERANGOON NTH AVE 4,Japanese Cemetery Park,0.6782867423770296,1
135 SERANGOON NTH AVE 2,Japanese Cemetery Park,0.32070219504799224,1
419 SERANGOON CTRL,Japanese Cemetery Park,1.7878444088966827,1
138 SERANGOON NTH AVE 2,Japanese Cemetery Park,0.3570492058772708,1
834 TAMPINES ST 82,Sun Plaza Park,1.3031570850385337,1
112 TAMPINES ST 11,Sun Plaza Park,1.4544524158421124,2
701 TAMPINES ST 71,Sun Plaza Park,0.8262805579844122,2
804 TAMPINES AVE 4,Sun Plaza Park,1.6150524955212386,1
129 SIMEI ST 1,Sun Plaza Park,1.8260575609108798,1
220 LOR 8 TOA PAYOH,Toa Payoh Town Park,1.6380183204102023,1
16 JOO SENG RD,Japanese Cemetery Park,3.21265658381162,0
229 LOR 8 TOA PAYOH,Toa Payoh Town Park,1.5463991159870003,1
132 MARSILING RISE,Marsiling Park,0.5671973822886008,2
844 WOODLANDS AVE 4,Admiralty Park,1.151576810085762,3
894B WOODLANDS DR 50,Marsiling Park,1.731859748584242,1
862 WOODLANDS ST 83,Admiralty Park,1.5547013005092676,1
893B WOODLANDS DR 50,Marsiling Park,1.7292308212340468,1
139 MARSILING RD,Marsiling Park,0.5841527580388198,2
782 YISHUN RING RD,Sembawang Park,0.8281728170709246,4
109 YISHUN RING RD,Sembawang Park,0.8478826140527179,4
927 YISHUN CTRL 1,Yishun Pond Park,0.25988973834796586,4
392 YISHUN AVE 6,Yishun Pond Park,1.0215556639051142,2
643 YISHUN ST 61,Yishun Pond Park,0.7750681372915224,4
547 ANG MO KIO AVE 10,Ang Mo Kio Town Garden East,0.9443551981277144,2
306 ANG MO KIO AVE 1,Ang Mo Kio Town Garden East,0.7604495582284059,3
60 NEW UPP CHANGI RD,East Coast Park,2.155384464075755,0
106 LENGKONG TIGA,Bedok Town Park,1.716377545325414,1
234 BISHAN ST 22,Bishan-Ang Mo Kio Park,1.3415527511768006,3
220 BISHAN ST 23,Ang Mo Kio Town Garden East,1.4726378080376783,3
128 BISHAN ST 12,Toa Payoh Town Park,1.7412620879388656,2
192 BISHAN ST 13,Toa Payoh Town Park,2.0717382863039933,0
127 BT BATOK WEST AVE 6,Bukit Batok Town Park,1.2464915909500778,2
112 BT BATOK WEST AVE 6,Chinese Garden,1.5135799172512816,2
246 BANGKIT RD,Zhenghua Park,1.5782906130537286,1
150 PETIR RD,Zhenghua Park,1.6128520937625244,2
536 JELAPANG RD,Choa Chu Kang Park,1.886934365125875,1
633 VEERASAMY RD,Dhoby Ghaut Green,1.2546123249944812,7
141 TECK WHYE LANE,Choa Chu Kang Park,1.3731866097920482,1
415 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.2646536886390016,1
428 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.5610544006358729,1
118 TECK WHYE LANE,Choa Chu Kang Park,1.3822283140282605,1
546 CHOA CHU KANG ST 52,Choa Chu Kang Park,0.6217613622136801,1
768 CHOA CHU KANG ST 54,Choa Chu Kang Park,0.24647691075474637,1
208 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.1911005845819114,1
341 CHOA CHU KANG LOOP,Choa Chu Kang Park,0.9194864397555708,1
372 CLEMENTI AVE 4,West Coast Park,1.4341895765507917,1
311 UBI AVE 1,Bedok Town Park,2.176331649830807,0
42 SIMS DR,Kallang Riverside Park,1.376794800007933,1
11 EUNOS CRES,Bedok Town Park,2.4331177035794735,0
691 HOUGANG ST 61,Punggol Park,1.0879872951827445,2
687 HOUGANG ST 61,Punggol Park,1.2553357869669122,2
221 HOUGANG ST 21,Japanese Cemetery Park,1.2182300640950747,1
104 JURONG EAST ST 13,Chinese Garden,0.8269660899674616,2
404 PANDAN GDNS,West Coast Park,0.6976300544853206,1
335 JURONG EAST AVE 1,Chinese Garden,0.8843460838801003,2
191 BOON LAY DR,Jurong Central Park,0.7834895900628096,2
729 JURONG WEST AVE 5,Jurong Central Park,1.4497470459614044,1
766 JURONG WEST ST 74,Jurong Central Park,1.7177200949577587,1
206 BOON LAY DR,Jurong Central Park,1.0953567437018563,3
3 JLN BATU,Kallang Riverside Park,1.8023365729557759,1
106 JLN DUSUN,Toa Payoh Town Park,0.4111072203009708,2
12 NTH BRIDGE RD,Kallang Riverside Park,0.6963700535887879,4
14 KG ARANG RD,Kallang Riverside Park,1.9151697174219455,1
76 MARINE DR,East Coast Park,2.441643701552489,0
27 MARINE CRES,Jurong Central Park,7.566859530439915,0
189 PASIR RIS ST 12,Pasir Ris Town Park,0.9835491413294349,3
476 PASIR RIS DR 6,Pasir Ris Town Park,0.7732617153443238,2
193 PASIR RIS ST 12,Pasir Ris Town Park,0.9808771530260135,3
411 PASIR RIS DR 6,Pasir Ris Town Park,0.23951399466778703,3
558 PASIR RIS ST 51,Tampines Eco Green,0.5159346010413747,3
47 HOLLAND DR,One-north Park,0.6318406008263943,1
6 GHIM MOH RD,One-north Park,1.054174842762583,1
28C DOVER CRES,One-north Park,0.982101949918582,2
21 QUEEN'S CL,One-north Park,1.4846844713812806,3
5 HOLLAND CL,One-north Park,0.7972052065983541,1
121 RIVERVALE DR,Sengkang Sculpture Park,1.247736881718238,2
123E RIVERVALE DR,Sengkang Sculpture Park,1.1267724970379998,2
405C FERNVALE LANE,Sengkang Riverside Park,1.8448124046782781,1
272D SENGKANG CTRL,Punggol Park,0.7476575056535252,3
118 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.7185158495504401,1
137 SERANGOON NTH AVE 2,Japanese Cemetery Park,0.34792873966350485,1
224 TAMPINES ST 23,Tampines Eco Green,1.099907909357175,3
836 TAMPINES ST 82,Sun Plaza Park,1.3196108449372421,1
227 SIMEI ST 4,Sun Plaza Park,2.328070979252436,0
114 TAMPINES ST 11,Sun Plaza Park,1.46756608062031,2
495E TAMPINES ST 43,Tampines Eco Green,0.47289131901148773,3
483 TAMPINES ST 43,Tampines Eco Green,0.5641604331892524,3
178 TOA PAYOH CTRL,Toa Payoh Town Park,0.36702263189555523,2
184 TOA PAYOH CTRL,Toa Payoh Town Park,0.2988239841665352,1
136 MARSILING RD,Marsiling Park,0.5484808346299289,2
805 WOODLANDS ST 81,Marsiling Park,1.3403094579857444,3
169 WOODLANDS ST 11,Marsiling Park,1.0434053952529283,1
654 WOODLANDS RING RD,Admiralty Park,1.8343746810503587,1
753 YISHUN ST 72,Yishun Pond Park,0.6118681842987397,5
328 YISHUN RING RD,Yishun Pond Park,0.39708053364283136,3
338 ANG MO KIO AVE 1,Ang Mo Kio Town Garden East,0.7695987551933122,3
226 ANG MO KIO AVE 1,Bishan-Ang Mo Kio Park,0.367329947543943,3
102 ANG MO KIO AVE 3,Ang Mo Kio Town Garden West,0.553482473033429,3
618 ANG MO KIO AVE 4,Ang Mo Kio Town Garden West,0.6528057820107067,3
220C BEDOK CTRL,Bedok Town Park,1.6127823170929187,1
25 CHAI CHEE RD,Bedok Town Park,1.1931887240712495,2
209 BISHAN ST 23,Ang Mo Kio Town Garden East,1.6882750479434823,2
253 BT BATOK EAST AVE 5,Bukit Batok Town Park,0.8528489974553787,2
224 BT BATOK ST 21,Bukit Batok Town Park,1.1451299139333255,2
137 BT BATOK WEST AVE 6,Bukit Batok Town Park,1.4315538689559633,2
224 PENDING RD,Zhenghua Park,1.051996869703805,2
413 SAUJANA RD,Zhenghua Park,1.8983331199137252,1
130 CASHEW RD,Zhenghua Park,1.0214152594613126,2
464 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.223010554040482,0
437 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.2763593268627358,1
602 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.7318133827237053,1
337 UBI AVE 1,Bedok Town Park,2.498603229744072,0
42 CIRCUIT RD,Kallang Riverside Park,2.958196424702325,0
126 ALJUNIED RD,Kallang Riverside Park,2.3757050992670936,0
240 HOUGANG ST 22,Japanese Cemetery Park,1.813544223737768,1
686 HOUGANG ST 61,Punggol Park,1.2262521545093978,2
157 HOUGANG ST 11,Japanese Cemetery Park,1.3955358051686655,1
38 TEBAN GDNS RD,West Coast Park,1.4192344632075307,1
352 JURONG EAST ST 31,Chinese Garden,0.3962335042852279,2
337C TAH CHING RD,Japanese Garden,0.8078401044419452,3
337D TAH CHING RD,Japanese Garden,0.8481455715371847,3
548 JURONG WEST ST 42,Jurong Central Park,1.9459792996930663,1
119 MCNAIR RD,Toa Payoh Town Park,1.5586073711641446,2
51 KENT RD,Toa Payoh Town Park,1.5661579626158946,1
767 PASIR RIS ST 71,Pasir Ris Park,1.7153224308453703,3
453 PASIR RIS DR 6,Pasir Ris Town Park,0.5492001010523648,2
191 PASIR RIS ST 12,Pasir Ris Town Park,0.9231093032862993,3
412 PASIR RIS DR 6,Pasir Ris Town Park,0.3595526856518035,2
236 PASIR RIS ST 21,Pasir Ris Town Park,1.1737536365614816,2
508 PASIR RIS ST 52,Pasir Ris Town Park,1.047391872737506,3
20 QUEEN'S CL,Kent Ridge Park,1.4538217563624574,3
341 SEMBAWANG CL,Yishun Park,1.983634675434401,1
153 RIVERVALE CRES,Sengkang Sculpture Park,1.1623227637375244,2
104 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.8758294434128768,1
121 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.6570481543857007,1
515 SERANGOON NTH AVE 4,Japanese Cemetery Park,0.7308720110448022,1
148 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.49252063075972685,1
205 SERANGOON CTRL,Japanese Cemetery Park,1.4417417466040925,1
502 SERANGOON NTH AVE 4,Japanese Cemetery Park,1.0139547982811405,1
425 SERANGOON AVE 1,Japanese Cemetery Park,1.9029258913889833,1
516 SERANGOON NTH AVE 4,Japanese Cemetery Park,0.7698741203696613,1
220 TAMPINES ST 24,Tampines Eco Green,0.9904936177984828,3
404 TAMPINES ST 41,Sun Plaza Park,0.14353103961187608,3
874 TAMPINES ST 84,Sun Plaza Park,1.429502238885586,1
486C TAMPINES AVE 9,Tampines Eco Green,1.150843211235087,3
223 SIMEI ST 4,Sun Plaza Park,2.4192789006591493,0
247 SIMEI ST 5,Sun Plaza Park,1.9278322540813604,1
311 TAMPINES ST 33,Tampines Eco Green,1.549592686673211,2
944 TAMPINES AVE 5,Sun Plaza Park,0.9586020106199804,2
258 KIM KEAT AVE,Toa Payoh Town Park,1.1321250442216946,1
172 LOR 1 TOA PAYOH,Toa Payoh Town Park,0.541425457114339,2
133 MARSILING RISE,Marsiling Park,0.6421029316718933,2
119 MARSILING RISE,Marsiling Park,0.6920862431025452,2
143 YISHUN RING RD,Sembawang Park,0.851114689483695,4
827 YISHUN ST 81,Lower Seletar Reservoir Park,0.5858585437194962,3
408 ANG MO KIO AVE 10,Ang Mo Kio Town Garden East,1.0554262652262356,2
725 ANG MO KIO AVE 6,Ang Mo Kio Town Garden East,0.4596996469400778,3
106 BEDOK NTH AVE 4,Bedok Town Park,1.6402434349790822,1
127 BEDOK RESERVOIR RD,Bedok Town Park,1.2557273988785511,1
136 BEDOK NTH AVE 3,Bedok Town Park,1.5902485937343782,1
219D BEDOK CTRL,Bedok Town Park,1.653455267021816,1
191 BISHAN ST 13,MacRitchie Reservoir Park,2.2158689959291924,0
227 BISHAN ST 23,Bishan-Ang Mo Kio Park,1.439327760318556,3
353 BT BATOK ST 34,Bukit Batok Town Park,0.8049661868744883,1
406 BT BATOK WEST AVE 7,Bukit Batok Town Park,1.3868688616958622,1
38 KIM PONG RD,Tiong Bahru Park,0.7035623798853556,5
541 CHOA CHU KANG ST 52,Choa Chu Kang Park,0.5014794597442589,1
275 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.6081795503739753,1
312 UBI AVE 1,Bedok Town Park,2.1310944834151906,0
412 EUNOS RD 5,Bedok Town Park,3.1465346115728177,0
19 HOUGANG AVE 3,Punggol Park,1.6191715464408656,2
969 HOUGANG ST 91,Japanese Cemetery Park,1.5111447669216513,2
420 HOUGANG AVE 10,Punggol Park,0.26636643968537366,1
339 HOUGANG AVE 7,Punggol Park,0.8906453439232763,1
468 HOUGANG AVE 8,Punggol Park,0.454295229908297,1
564 HOUGANG ST 51,Punggol Park,0.8999518052448418,2
280 TOH GUAN RD,Chinese Garden,1.6286977116928585,1
314 JURONG EAST ST 32,Chinese Garden,0.4907507672341015,2
334 JURONG EAST AVE 1,Chinese Garden,0.9540081218535511,2
213 JURONG EAST ST 21,Chinese Garden,0.8569113237377438,2
930 JURONG WEST ST 92,Jurong Central Park,2.031172943641457,0
338A TAH CHING RD,Japanese Garden,0.7745935504822339,3
849 JURONG WEST ST 81,Jurong Central Park,2.0021536507122337,0
681B JURONG WEST CTRL 1,Jurong Central Park,0.8119165317415766,1
666B JURONG WEST ST 65,Jurong Central Park,0.6841653493391638,1
160 YUNG PING RD,Japanese Garden,1.3695238891426715,3
101 WHAMPOA DR,Toa Payoh Town Park,1.2988181889578732,1
425 PASIR RIS DR 6,Pasir Ris Town Park,0.34448799665393276,3
552 PASIR RIS ST 51,Pasir Ris Town Park,0.4499493549740846,3
210 PASIR RIS ST 21,Pasir Ris Town Park,1.1355862348646077,2
128 PASIR RIS ST 11,Pasir Ris Town Park,0.6977077021202596,3
174B EDGEDALE PLAINS,Sengkang Sculpture Park,1.5773379943092087,3
85 C'WEALTH CL,One-north Park,0.9591690449494695,2
422 SERANGOON CTRL,Japanese Cemetery Park,1.8256562295251975,1
119 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.6543275323237836,1
223 TAMPINES ST 24,Tampines Eco Green,1.0833125221637132,3
449 TAMPINES ST 42,Tampines Eco Green,0.8122344551923267,3
872 TAMPINES ST 84,Sun Plaza Park,1.3656288045249363,1
105 SIMEI ST 1,Sun Plaza Park,2.1343984714285287,0
938 TAMPINES AVE 5,Sun Plaza Park,1.2368142100303103,2
71 LOR 4 TOA PAYOH,Toa Payoh Town Park,0.6232085502249081,1
242 KIM KEAT LINK,Toa Payoh Town Park,0.8832944281879829,1
253 KIM KEAT AVE,Toa Payoh Town Park,1.0997133857000854,1
172A LOR 1 TOA PAYOH,Toa Payoh Town Park,0.6090210031950944,2
863 WOODLANDS ST 83,Admiralty Park,1.5060963498571862,1
837 WOODLANDS ST 82,Admiralty Park,1.4963921751786082,3
747 YISHUN ST 72,Yishun Pond Park,0.7328803180180178,4
349 YISHUN AVE 11,Yishun Pond Park,0.4151965850387797,3
633A YISHUN ST 61,Yishun Pond Park,0.9620670596492072,3
603 YISHUN ST 61,Yishun Pond Park,0.8044508924291398,4
358 YISHUN RING RD,Yishun Pond Park,0.6658540190678875,3
59 NEW UPP CHANGI RD,East Coast Park,2.2634992857659872,0
94C BEDOK NTH AVE 4,Bedok Town Park,2.258567622170765,0
256 BISHAN ST 22,Bishan-Ang Mo Kio Park,0.8285192680439445,3
138 BISHAN ST 12,Toa Payoh Town Park,1.6424230510444664,1
621 BT BATOK CTRL,Bukit Batok Town Park,1.1558961268721697,3
143 JLN BT MERAH,Mount Faber Park,1.164724019457518,4
22 TIONG BAHRU RD,Pearl's Hill City Park,0.7833134095697273,6
109 SPOTTISWOODE PK RD,Tanjong Pagar Park,1.1117480751785485,5
2C BOON TIONG RD,Pearl's Hill City Park,0.6959587738158355,7
217 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.0111095575969098,1
271 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.6506629710397343,1
351 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.1557511969618068,1
349 CLEMENTI AVE 2,West Coast Park,1.7828258526884877,2
101 CLEMENTI ST 14,West Coast Park,1.6210111285476305,1
62 DAKOTA CRES,Kallang Riverside Park,2.30904747316536,0
305 HOUGANG AVE 5,Punggol Park,1.187393173861838,2
806 HOUGANG CTRL,Punggol Park,0.7740050209280335,1
453 HOUGANG AVE 10,Punggol Park,0.09164790820171016,2
573 HOUGANG ST 51,Punggol Park,0.9690568718662235,2
548 HOUGANG ST 51,Punggol Park,0.5750446511630172,2
102 HOUGANG AVE 1,Japanese Cemetery Park,1.924074590100574,1
947 JURONG WEST ST 91,Jurong Central Park,2.01253715822996,0
834 JURONG WEST ST 81,Jurong Central Park,1.6385708355412327,1
829 JURONG WEST ST 81,Jurong Central Park,1.737197818219387,1
4C ST. GEORGE'S LANE,Toa Payoh Town Park,1.712368968456133,2
38 CAMBRIDGE RD,Toa Payoh Town Park,1.5478910134949482,2
475 PASIR RIS DR 6,Pasir Ris Town Park,0.6623876811327921,2
407 PASIR RIS DR 6,Pasir Ris Town Park,0.3276479568017139,2
182 PASIR RIS ST 11,Pasir Ris Town Park,1.2189383183183564,2
775 PASIR RIS ST 71,Tampines Eco Green,1.6819423149855137,4
156 PASIR RIS ST 13,Pasir Ris Town Park,1.4238629882365663,2
503 PASIR RIS ST 52,Pasir Ris Town Park,0.9032661901838871,3
580 PASIR RIS ST 53,Pasir Ris Town Park,0.7050201469947789,3
3 DOVER RD,One-north Park,0.9300392060145389,2
153 MEI LING ST,One-north Park,1.7138644763750177,4
28A DOVER CRES,One-north Park,0.97737548195579,2
44 STIRLING RD,One-north Park,1.4449854933305413,1
326 SERANGOON AVE 3,Japanese Cemetery Park,1.8790752590466917,1
413 TAMPINES ST 41,Sun Plaza Park,0.21628839989960771,3
334 TAMPINES ST 32,Tampines Eco Green,1.906140257244156,1
45 LOR 5 TOA PAYOH,Toa Payoh Town Park,0.8758597533750666,1
668 WOODLANDS RING RD,Admiralty Park,1.676829506537634,1
117 MARSILING RISE,Marsiling Park,0.7233388699439363,2
133 YISHUN ST 11,Yishun Neighbourhood Park,0.7527184833165413,4
852 YISHUN ST 81,Lower Seletar Reservoir Park,0.9438715826831232,3
416 YISHUN AVE 11,Yishun Pond Park,0.8086360404969049,2
702 YISHUN AVE 5,Sembawang Park,0.6291515994853336,4
846 YISHUN RING RD,Lower Seletar Reservoir Park,0.8774341322956799,3
834 YISHUN ST 81,Lower Seletar Reservoir Park,0.6775294182599776,3
157 BEDOK STH AVE 3,East Coast Park,2.2329696996560138,0
643 BEDOK RESERVOIR RD,Bedok Town Park,1.875430030733988,1
151 BISHAN ST 11,Toa Payoh Town Park,1.8173794432994288,1
143 BISHAN ST 12,Toa Payoh Town Park,1.7522664614501793,1
126 BT BATOK CTRL,Bukit Batok Town Park,1.1812412869115378,2
510 BT BATOK ST 52,Bukit Batok Town Park,0.5431218778180332,2
46 LENGKOK BAHRU,Telok Blangah Hill Park,0.9414945978506056,5
417 FAJAR RD,Zhenghua Park,2.0932730013870082,0
273 BANGKIT RD,Zhenghua Park,1.104668515651622,2
224 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.3467717777707922,1
790 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.4199574677875672,1
515 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.6240764493007234,1
352 CLEMENTI AVE 2,Clementi Woods Park,1.6523504340818054,2
331 UBI AVE 1,Bedok Town Park,2.2669380020344323,0
692 HOUGANG ST 61,Punggol Park,1.0619747390911696,2
437 HOUGANG AVE 8,Punggol Park,0.3362393082976513,2
424 HOUGANG AVE 6,Punggol Park,0.5279207439301601,1
307 JURONG EAST ST 32,Chinese Garden,0.5263287290720012,2
431 JURONG WEST AVE 1,Chinese Garden,1.4340312649637177,2
442 JURONG WEST AVE 1,Japanese Garden,1.7544869126019766,3
822 JURONG WEST ST 81,Jurong Central Park,1.8562536039137436,1
861 JURONG WEST ST 81,Jurong Central Park,1.7770953313837756,1
5 ST. GEORGE'S LANE,Toa Payoh Town Park,1.5434111432511788,1
55 GEYLANG BAHRU,Kallang Riverside Park,1.8639338494293891,1
110 MCNAIR RD,Toa Payoh Town Park,1.5561336610924335,2
461 PASIR RIS DR 4,Pasir Ris Town Park,0.7101284167865788,2
519 PASIR RIS ST 52,Pasir Ris Town Park,0.8625756506591615,3
301C PUNGGOL CTRL,Punggol Waterway Park,0.735410915114681,3
187 PUNGGOL CTRL,Punggol Waterway Park,1.512962241157657,3
271A SENGKANG CTRL,Punggol Park,0.9263173962417935,3
504 SERANGOON NTH AVE 4,Japanese Cemetery Park,0.947897524802665,1
822 TAMPINES ST 81,Sun Plaza Park,1.56654221841467,1
231 TAMPINES ST 21,Sun Plaza Park,0.6887443104586041,3
863B TAMPINES ST 83,Sun Plaza Park,1.0268824830884824,2
120 SIMEI ST 1,Sun Plaza Park,1.8758852935042423,1
711 TAMPINES ST 71,Sun Plaza Park,0.745173809866149,2
151 SIMEI ST 1,Sun Plaza Park,2.093505938612113,0
243 KIM KEAT LINK,Toa Payoh Town Park,0.959795140081086,1
810 WOODLANDS ST 81,Marsiling Park,1.4150711963714133,3
135 MARSILING RD,Marsiling Park,0.6236413580804983,2
811 YISHUN RING RD,Lower Seletar Reservoir Park,0.7578011056203613,3
143 BEDOK RESERVOIR RD,Bedok Town Park,1.0690659375289453,1
113 LENGKONG TIGA,Bedok Town Park,1.6781765722107198,1
130 BEDOK RESERVOIR RD,Bedok Town Park,1.1191633224477024,1
246 BISHAN ST 22,Bishan-Ang Mo Kio Park,0.9293676745888404,3
179 BT BATOK WEST AVE 8,Chinese Garden,1.122561856106438,3
104 BT BATOK CTRL,Bukit Batok Town Park,1.3375641795637248,3
46 TELOK BLANGAH DR,Labrador Park,0.7201897986641838,5
6 EVERTON PK,Tanjong Pagar Park,0.8383289102839504,5
113 BT PURMEI RD,Mount Faber Park,0.7201800859328343,5
124B BT MERAH VIEW,Tiong Bahru Park,0.29280767337712826,5
9 JLN RUMAH TINGGI,Telok Blangah Hill Park,1.1328522519651056,4
432 BT PANJANG RING RD,Zhenghua Park,2.162295022308411,0
18 TOH YI DR,Hindhede Nature Park,1.1678239107087156,3
510 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.9516919939744423,1
317 UBI AVE 1,Bedok Town Park,2.2687459877009464,0
92A PIPIT RD,Kallang Riverside Park,2.767828379751392,0
318 HOUGANG AVE 5,Punggol Park,1.3347480827293232,1
356 HOUGANG AVE 7,Punggol Park,0.6359047351504871,1
442 HOUGANG AVE 8,Punggol Park,0.3827143475295205,2
547 HOUGANG ST 51,Punggol Park,0.5026255747574544,2
440 HOUGANG AVE 8,Punggol Park,0.3400740765934856,2
698C HOUGANG ST 52,Punggol Park,0.9387676179043604,2
256 JURONG EAST ST 24,Chinese Garden,0.6475352346356975,2
227 JURONG EAST ST 21,Chinese Garden,0.37257819711398005,2
212 JURONG EAST ST 21,Chinese Garden,0.9173616937865319,2
703 JURONG WEST ST 71,Jurong Central Park,1.4006175054371721,1
746 JURONG WEST ST 73,Jurong Central Park,1.516157999808368,1
